workerid,proliferate.condition,bothQuestionsCorrect,condition,correct,failed_audio,failed_images,failed_video,first,gender,internal_node_id,participant_hypothesis,question_order,response,rt,second,status,stimulus,success,tech_difficulty,time_elapsed,timeout,trial_index,trial_type,error
149,Spatial,True,spatial,,,,,males,Female,0.0-14.0,basically to get a person's perspective on spatial directions.,,"{'Hypothesis': ""basically to get a person's perspective on spatial directions.""}",108350,saptial,,,,,253775,,25,survey-text,
149,Spatial,True,spatial,,,,,males,Female,0.0-15.0,basically to get a person's perspective on spatial directions.,[0],{'sex': 'Female'},3175,saptial,,,,,256957,,26,survey-multi-choice,
149,Spatial,True,spatial,,,,,males,Female,0.0-16.0,basically to get a person's perspective on spatial directions.,[0],{'q2': 'spatial ability'},8226,saptial,,,,,265201,,27,survey-multi-choice,
149,Spatial,True,spatial,,,,,males,Female,0.0-17.0,basically to get a person's perspective on spatial directions.,[0],{'q3': 'Males'},3868,saptial,,,,,269086,,28,survey-multi-choice,
149,Spatial,True,spatial,,,,,males,Female,0.0-18.0,basically to get a person's perspective on spatial directions.,,{'technicalDifficulties': ''},4014,saptial,,,,,273134,,29,survey-text,
149,Spatial,True,spatial,,,,,males,Female,0.0-19.0,basically to get a person's perspective on spatial directions.,,0,10851,saptial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>Thanks for participating! In this study the task is framed either as a spatial task (which male participants typically perform better on) or a social task (which female participants typically perform better on). We are looking at the effect of gender bias in problem framing on performance. We ask that you please do not share this information with other potential participants. </p>",,,283990,,30,html-button-response,
125,Spatial,True,spatial,,,,,Men,Female,0.0-0.0,no,,,,spacial,,,True,no,6426,,0,fullscreen,
125,Spatial,True,spatial,,[],[],[],Men,Female,0.0-1.0,no,,,,spacial,,,True,no,6764,False,1,preload,
125,Spatial,True,spatial,,,,,Men,Female,0.0-2.0,no,,0,2116,spacial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. </p><p>If you have questions about this research, please contact us at stanfordpsych251@gmail.com. </p><p>You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. </p><p>Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you.</p>",,no,8882,,2,html-button-response,
125,Spatial,True,spatial,,,,,Men,Female,0.0-3.0,no,,0,15082,spacial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Our experiment is a task that tests your perspective taking ability.</p>",,no,23967,,3,html-button-response,
125,Spatial,True,spatial,,,,,Men,Female,0.0-4.0,no,,0,5418,spacial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Perspective taking ability can be thought of as a measure of <strong>spatial ability</strong>.</p>",,no,29386,,4,html-button-response,
125,Spatial,True,spatial,,,,,Men,Female,0.0-5.0,no,,0,8855,spacial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>Spatial ability is a cognitive ability that is defined as understanding the relations between objects in space and being able to mentally manipulate them and respond correctly.</p>",,no,38243,,5,html-button-response,
125,Spatial,True,spatial,,,,,Men,Female,0.0-6.0,no,,0,5701,spacial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Previous studies have shown that <strong>males often score higher on measures of spatial ability</strong>.</p>",,no,43946,,6,html-button-response,
125,Spatial,True,spatial,,,,,Men,Female,0.0-7.0,no,,"{'first': 'Men', 'second': 'spacial'}",24291,spacial,,,,no,68238,,7,survey-html-form,
125,Spatial,True,spatial,,,,,Men,Female,0.0-8.0,no,,0,57498,spacial,,"<div style=""text-align: left;padding: 0 20vw;""><p>In this test, you will be shown a map of a city with a path drawn through it. </p>
      <p>Imagine yourself taking a walk through the path, following the direction of the dashed line.</p> 
      <p>At each turn that the path takes, which will be circled, 
      your task is to decide whether you would turn to your right or your left as you are walking. </p>
      <p>If it is a <strong> right turn</strong>, click on the <strong> right arrow key</strong>  on your keyboard,</p>
      <p>and if it is a <strong> left turn</strong>, click on the <strong> left arrow key</strong>  on your keyboard.</p>
      <p>You will first see three practice trials. </p>
      <p>Please do not turn your computer screen/head.</p>",,no,125738,,8,html-button-response,
125,Spatial,True,spatial,,,,,Men,Female,0.0-9.0,no,,0,5983,spacial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">You will first see three practice trials</p><p><p>If it is a <strong> right turn</strong>, click on the <strong> right arrow key</strong>  on your keyboard,</p><p>and if it is a <strong> left turn</strong>, click on the <strong> left arrow key</strong>  on your keyboard.</p> ",,no,131724,,9,html-button-response,
125,Spatial,True,spatial,,,,,Men,Female,0.0-10.0-0.0,no,,arrowleft,5903,spacial,,img/spatial/version2/p1.png,,no,137632,,10,image-keyboard-response,
125,Spatial,True,spatial,,,,,Men,Female,0.0-10.0-1.0,no,,arrowright,4115,spacial,,img/spatial/version2/p2.png,,no,141749,,11,image-keyboard-response,
125,Spatial,True,spatial,,,,,Men,Female,0.0-10.0-2.0,no,,arrowright,1980,spacial,,img/spatial/version2/p3.png,,no,143730,,12,image-keyboard-response,
125,Spatial,True,spatial,,,,,Men,Female,0.0-11.0,no,,0,8325,spacial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""> Now, you will have 30 seconds to complete as many of the 32 trials as you can.",,no,152057,,13,html-button-response,
125,Spatial,True,spatial,True,,,,Men,Female,0.0-12.0-0.0,no,,arrowleft,4380,spacial,,img/spatial/version2/1.png,,no,156438,,14,image-keyboard-response,
125,Spatial,True,spatial,True,,,,Men,Female,0.0-12.0-0.1,no,,arrowleft,11154,spacial,,img/spatial/version2/2.png,,no,167596,,15,image-keyboard-response,
125,Spatial,True,spatial,True,,,,Men,Female,0.0-12.0-0.2,no,,arrowright,1257,spacial,,img/spatial/version2/3.png,,no,168854,,16,image-keyboard-response,
125,Spatial,True,spatial,True,,,,Men,Female,0.0-12.0-0.3,no,,arrowright,2606,spacial,,img/spatial/version2/4.png,,no,171462,,17,image-keyboard-response,
125,Spatial,True,spatial,True,,,,Men,Female,0.0-12.0-0.4,no,,arrowleft,3016,spacial,,img/spatial/version2/5.png,,no,174480,,18,image-keyboard-response,
125,Spatial,True,spatial,False,,,,Men,Female,0.0-12.0-0.5,no,,,,spacial,ended early,,,no,182070,,19,image-keyboard-response,
125,Spatial,True,spatial,,,,,Men,Female,0.0-13.0,no,,0,3519,spacial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>You have finished the task - thanks for participating! A few more questions before you go. </p>",,no,185590,,20,html-button-response,
125,Spatial,True,spatial,,,,,Men,Female,0.0-14.0,no,,{'Hypothesis': 'no'},12363,spacial,,,,no,197959,,21,survey-text,
125,Spatial,True,spatial,,,,,Men,Female,0.0-15.0,no,[0],{'sex': 'Female'},4443,spacial,,,,no,202408,,22,survey-multi-choice,
125,Spatial,True,spatial,,,,,Men,Female,0.0-16.0,no,[0],{'q2': 'spatial ability'},7126,spacial,,,,no,209538,,23,survey-multi-choice,
125,Spatial,True,spatial,,,,,Men,Female,0.0-17.0,no,[0],{'q3': 'Males'},5267,spacial,,,,no,214808,,24,survey-multi-choice,
125,Spatial,True,spatial,,,,,Men,Female,0.0-18.0,no,,{'technicalDifficulties': 'no'},4721,spacial,,,,no,219535,,25,survey-text,
125,Spatial,True,spatial,,,,,Men,Female,0.0-19.0,no,,0,21538,spacial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>Thanks for participating! In this study the task is framed either as a spatial task (which male participants typically perform better on) or a social task (which female participants typically perform better on). We are looking at the effect of gender bias in problem framing on performance. We ask that you please do not share this information with other potential participants. </p>",,no,241075,,26,html-button-response,
178,Spatial,True,spatial,,,,,males,Female,0.0-0.0,hahah not really,,,,spatial,,,True,no,2132,,0,fullscreen,
178,Spatial,True,spatial,,[],[],[],males,Female,0.0-1.0,hahah not really,,,,spatial,,,True,no,3020,False,1,preload,
178,Spatial,True,spatial,,,,,males,Female,0.0-2.0,hahah not really,,0,10277,spatial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. </p><p>If you have questions about this research, please contact us at stanfordpsych251@gmail.com. </p><p>You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. </p><p>Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you.</p>",,no,13299,,2,html-button-response,
178,Spatial,True,spatial,,,,,males,Female,0.0-3.0,hahah not really,,0,4023,spatial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Our experiment is a task that tests your perspective taking ability.</p>",,no,17324,,3,html-button-response,
178,Spatial,True,spatial,,,,,males,Female,0.0-4.0,hahah not really,,0,3851,spatial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Perspective taking ability can be thought of as a measure of <strong>spatial ability</strong>.</p>",,no,21178,,4,html-button-response,
178,Spatial,True,spatial,,,,,males,Female,0.0-5.0,hahah not really,,0,4262,spatial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;""><p>Spatial ability is a cognitive ability that is defined as understanding the relations between objects in space and being able to mentally manipulate them and respond correctly.</p>",,no,25442,,5,html-button-response,
178,Spatial,True,spatial,,,,,males,Female,0.0-6.0,hahah not really,,0,3476,spatial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">Previous studies have shown that <strong>males often score higher on measures of spatial ability</strong>.</p>",,no,28920,,6,html-button-response,
178,Spatial,True,spatial,,,,,males,Female,0.0-7.0,hahah not really,,"{'first': 'males', 'second': 'spatial'}",7756,spatial,,,,no,36678,,7,survey-html-form,
178,Spatial,True,spatial,,,,,males,Female,0.0-8.0,hahah not really,,0,19630,spatial,,"<div style=""text-align: left;padding: 0 20vw;""><p>In this test, you will be shown a map of a city with a path drawn through it. </p>
      <p>Imagine yourself taking a walk through the path, following the direction of the dashed line.</p> 
      <p>At each turn that the path takes, which will be circled, 
      your task is to decide whether you would turn to your right or your left as you are walking. </p>
      <p>If it is a <strong> right turn</strong>, click on the <strong> right arrow key</strong>  on your keyboard,</p>
      <p>and if it is a <strong> left turn</strong>, click on the <strong> left arrow key</strong>  on your keyboard.</p>
      <p>You will first see three practice trials. </p>
      <p>Please do not turn your computer screen/head.</p>",,no,56310,,8,html-button-response,
178,Spatial,True,spatial,,,,,males,Female,0.0-9.0,hahah not really,,0,6175,spatial,,"<div style=""text-align: left;padding: 0 20vw;""><p style=""font-size:20px; color:black;"">You will first see three practice trials</p><p><p>If it is a <strong> right turn</strong>, click on the <strong> right arrow key</strong>  on your keyboard,</p><p>and if it is a <strong> left turn</strong>, click on the <strong> left arrow key</strong>  on your keyboard.</p> ",,no,62487,,9,html-button-response,
178,Spatial,True,spatial,,,,,males,Female,0.0-10.0-0.0,hahah not really,,arrowright,7789,spatial,,img/spatial/version2/p1.png,,no,70296,,10,image-keyboard-response,
